ArtikelId,Artikelnummer,Lieferantenreferenznummer,Artikelbezeichnung,ProduktlinieId,Produktline,ProduktbereichId,Produktbereich,ProduktgruppeId,Produktgruppe,ArtikelgruppeId,Artikelgruppe,MarkeId,Marke,ProduktfamilieId,Produktfamilie,MengeneinheitId,Mengeneinheit,Bestand,KollektionsstatusId,Kollektionsstatus,VerkaufspreisBrutto,ZiffernblattfarbeId,Ziffernblattfarbe,ZiffernblattausfuehrungId,Ziffernblattausfuehrung,ZiffernblattbesatzId,Ziffernblattbesatz,ZiffernblattartId,Ziffernblattart,LuenetteId,Luenette,Ringgroesse,Laenge,Durchmesser,WasserdichteId,Wasserdichte,Limitationsnummer,LimitationVon,WerkartId,Werkart,BandartId,Bandart,BandmaterialId,Bandmaterial,SchliesseId,Schliesse,GlasartId,Glasart,OberflaecheId,Oberflaeche,Selektionskennzeichen,Anlagedatum,Lieferantenbarcode,Notiz,Standardbild,IstReserviert,BoxtypId,Boxtyp,Werknummer,Gehaeusenummer,Hoehe,Breite,Tiefe,KaliberId,Kaliber,BandfarbeId,Bandfarbe,LieferantName1,"LieferantName2 ",Anzahl,PerlartId,Perlart,PerlgroesseId,Perlgroesse,PerlfarbeId,"Perlfarbe ",SteinartId,Steinart,SchliffformId,Schliffform,SteinfarbeId,Steinfarbe,ReinheitId,Reinheit,"CtGewicht ",FeingehaltId,Feingehalt,MaterialId,Material,FarbeId,Farbe,"Gesamtgewicht ",IdentifikationsfeldId,Identifikationsfeld,IdentifikationswertId,"Identifikationswert ","BildName "
13152,113147,,"Trauringe ""Tantal"" mit Brillanten",7,Trauringe,39,"Fingerprint TR",43,"gemusterter Trauring",282,Divers,14,"Perfect Match",,,,,0,,,"1199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Sandmatt,,"23.06.2020 17:20:03",,"Trauringe ""Tantal"" mit Brillanten.<br/>Damenringe mit 1 Brillanten 0,05ct TW/si<br/>Herrenring mit 1 schwarzen Diamanten 0,08ct.",13152-938.jpg,False,,,,,,,,,,,,"Perfect Match","LP-Meistermanufaktur GmbH Menden",,,,,,,,54,Diamant,32,"Rund facettiert",22,"Top Wesselton+(F)",12,"si-kleine Einschlüsse","0,0500",19,Tantal,45,Tantal,22,Anthrazit,,8,"Webshop-Kategorie 1",14676,Trauringe,13152-938.jpg
13154,113149,E3314,"Damenring in 585/- Gelbgold mit 1 Brillanten 0,18 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"1299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"14.07.2020 17:35:49",,"Damenring in 585/- Gelbgold mit 1 Brillanten 0,18 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13154-622.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1800",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",13336,"Perfect Match - Die Schmuckmanufaktur ",13154-622.jpg
13156,113151,E3314,"Damenring in 585/- Roségold mit 1 Brillanten 0,18 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"1299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"14.07.2020 17:40:26",,"Damenring in 585/- Roségold mit 1 Brillanten 0,18 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13156-620.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1800",10,585/ooo,25,Gold,9,Gelb,"0,0000",8,"Webshop-Kategorie 1",13340,"Perfect Match - Die Schmuckmanufaktur",13156-620.jpg
13159,113154,E3316,"Damenring in 750/- Roségold mit 1 Brillanten 0,40 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"3299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:16:31",,"Damenring in 750/- Roségold mit 1 Brillanten 0,40 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13159-618.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,4000",11,750/ooo,25,Gold,12,rosé,"0,0000",8,"Webshop-Kategorie 1",13344,"Perfect Match - Die Schmuckmanufaktur",13159-618.jpg
13160,113155,E3316,"Damenring in 750/- Weißgold mit 1 Brillanten 0,40 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"3299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:20:18",,"Damenring in 750/- Weißgold 1 Brillanten 0,40 ct. W/vsi von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13160-617.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,4000",11,750/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",13384,"Perfect Match - Die Schmuckmanufaktur",13160-617.jpg
13161,113156,E3320,"Verlobungsring in 585/- Gelbgold mit 1 Brillanten 0,13 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"799,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:21:43",,"Verlobungsring in 585/- Gelbgold mit 1 Brillanten 0,13 ct. W/si von Perfect Match. Der klassische Verlobungsring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13161-980.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1300",10,585/ooo,25,Gold,9,Gelb,,8,"Webshop-Kategorie 1",13348,"Perfect Match - Die Schmuckmanufaktur ",13161-980.jpg
13162,113157,E3320,"Damenring in 585/- Roségold mit 1 Brillanten 0,13 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"799,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:23:36",,"Damenring in 585/- Roségold mit 1 Brillanten 0,13 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13162-613.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1300",10,585/ooo,25,Gold,12,rosé,"0,0000",8,"Webshop-Kategorie 1",13352,"Perfect Match - Die Schmuckmanufaktur",13162-613.jpg
13163,113158,W3322,"Damenring in 585/- Weißgold mit 1 Brillanten 0,22 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"1399,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:24:39",,"Damenring in 585/- Weißgold mit 1 Brillanten 0,22 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13163-611.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,2200",10,585/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",13356,"Perfect Match - Die Schmuckmanufaktur",13163-611.jpg
13165,113160,E3378,"Verlobungsring in 750/- Weißgold mit 1 Brillanten 0,30 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 14:28:53",,"Verlobungsring in 750/- Weißgold mit 1 Brillanten 0,30 ct. W/si von Perfect Match. Der klassische Verlobungsring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13165-971.jpg,False,,,,,,,,7,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,3000",11,750/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",13368,"Perfect Match - Die Schmuckmanufaktur",13165-971.jpg
13167,113162,E3261,"Verlobungsring in 585/- Weißgold mit 1 Brillanten 0,13 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"799,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:17:06",,"Verlobungsring in 585/- Weißgold mit 1 Brillanten 0,13 ct. W/si von Perfect Match. Der klassische Verlobungsring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13167-970.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1300",10,585/ooo,25,Gold,,,,8,"Webshop-Kategorie 1",13360,"Perfect Match - Die Schmuckmanufaktur",13167-970.jpg
13168,113163,E3272,"Verlobungsring in 750/- Weißgold mit 1 Brillanten 0,70 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"6999,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:21:15",,"Verlobungsring in 750/- Weißgold mit 1 Brillanten 0,70 ct. W/si von Perfect Match. Der Klassische Verlobungsring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich. ",13168-972.jpg,False,,,,,,,,7,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,7000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13372,"Perfect Match - Die Schmuckmanufaktur",13168-972.jpg
13169,113164,E3136/R1066/25,"Damenring in 750/- Weißgold mit 10 Brillanten 0,09 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"949,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:23:52",,"Damenring in 750/- Weißgold mit 10 Brillanten 0,09 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13169-830.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,10,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,0900",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13364,"Perfect Match - Die Schmuckmanufaktur",13169-830.jpg
13170,113165,E3137/R1067/50,"Damenring in 750/- Weißgold mit 10 Brillanten 0,18 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"1249,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:27:07",,"Damenring in 750/- Weißgold mit 10 Brillanten 0,18 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13170-609.jpg,False,,,,,,,,2,,,,"Heinz Mayer OHG",,10,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,1800",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13376,"Perfect Match - Die Schmuckmanufaktur",13170-609.jpg
13171,113166,E3294/CC30,"Verlobungsring in 750/- Weißgold mit 1 Diamanten 0,30 ct. TW/vsi Cushion Cut von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2499,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:29:25",,"Verlobungsring in 750/- Weißgold mit 1 Diamanten 0,30 ct. TW/vsi Cushion Cut von Perfect Match. Der klassische Verlobungsring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13171-975.jpg,False,,,,,,,,1,,,,"Heinz Mayer OHG",,,,,,,,,54,Diamant,39,Cushion,22,"Top Wesselton+(F)",13,"vsi-sehr kleine Einschlüsse","0,3000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13388,"Perfect Match - Die Schmuckmanufaktur",13171-975.jpg
13172,113167,RS2/R101793,"Damenring in 750/- Weißgold mit 1 Brillanten 0,30 ct. TW/si + 20 Brillanten 0,22 ct. TW/vsi von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"2799,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:32:23",,"Damenring in 750/- Weißgold mit 1 Brillanten 0,30 ct. TW/si + 20 Brillanten 0,22 ct. TW/vsi von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13172-605.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,22,"Top Wesselton+(F)",12,"si-kleine Einschlüsse","0,3000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13380,"Ringe mit Brillianten",13172-605.jpg
13173,113168,RS136/HF03762RH,"Damenring Memoire in 750/- Weißgold mit 99 Diamanten 0,50 ct. W/si von Perfect Match",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,1,,,"2399,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"16.07.2020 15:35:07",,"Damenring Memoire in 750/- Weißgold mit 99 Diamanten 0,50 ct. W/si von Perfect Match. Der klassische Damenring von Perfect Match zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13173-603.jpg,False,,,,,,,,,,,,"Heinz Mayer OHG",,99,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),12,"si-kleine Einschlüsse","0,5000",11,750/ooo,25,Gold,10,Weiß,,8,"Webshop-Kategorie 1",13392,"Perfect Match - Die Schmuckmanufaktur",13173-603.jpg
13177,113172,8042-1102,"Armband in 750/- Bicolour mit Brillanten 0,10 ct. TW/si von Silhouette Schmuck",6,Schmuck,37,Diamant,40,Armschmuck,78,Armspange,,,,,,,0,,,"1250,00",,,,,,,,,,,,"16,5cm",,,,,,,,,,,,,,,,11,"Matt / Poliert",,"20.08.2020 13:33:11",,"Dieses zarte Armband von Silhouette Schmuck in 750/- Bicolour mit 2 Brillanten 0,10 ct.  TW/si garantiert ein angenehmes Tragegefühl.",13177-601.jpg,False,,,,,,,,1,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,2,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,1000",11,750/ooo,25,Gold,15,"bicolor g/w",,8,"Webshop-Kategorie 1",12976,"Silhouette Schmuck",13177-601.jpg
13178,113173,55739,"Trauringe Tantal ""Hammerschlag-Optik""",7,Trauringe,64,"Trauringe Steinlos",44,"glatter Trauring",282,Divers,14,"Perfect Match",,,84,Paar,0,1,Neuheit,"949,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.08.2020 14:54:08",,"Trauringe Tantal ""Hammerschlag-Optik""",13178-940.jpg,False,,,,,"5,00","2,00",,,,,,"Perfect Match","LP-Meistermanufaktur GmbH Menden",,,,,,,,,,,,,,,,,19,Tantal,45,Tantal,22,Anthrazit,,8,"Webshop-Kategorie 1",14680,Trauringe,13178-940.jpg
13181,113176,PM2020_08,"Infinity ""Flex"" aus 585/- Gelbgold",6,Schmuck,42,Gold,46,Handschmuck,119,Damenring,14,"Perfect Match",,,83,Anzahl,1,1,Neuheit,"1799,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"02.09.2020 14:48:32",,"Infinity ""Flex"" aus 585/- Gelbgold. Dieser Ring ändert sich auf 2-3 Größen von selbst. ",13181-777.jpg,False,,,,,,,,,,,,"Perfect Match","LP-Meistermanufaktur GmbH Menden",,,,,,,,,,,,,,,,,10,585/ooo,25,Gold,9,Gelb,"10,4000",8,"Webshop-Kategorie 1",14228,"Perfect Match - Die Schmuckmanufaktur",13181-777.jpg
13185,113180,FM/F1-030,"Damenring in 950/- Platin mit 1 Brillanten 0,31 ct. River/vvsi von Forevermark",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"2849,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"25.09.2020 16:04:34",,"Damenring in 950/- Platin mit 1 Brillanten 0,31 ct. River/vvsi von Forevermark. Der klassische Damenring von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13185-370.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,19,"River (E)",14,"vvsi-Sehr,sehr kleine Einschlüsse","0,3100",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13272,Forevermark,13185-370.jpg
13186,113181,FM/AP1-030,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,31 ct. River/vvsi von Forevermark",6,Schmuck,37,Diamant,45,Halsschmuck,247,Shorty-Collier,,,,,,,1,,,"3379,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"25.09.2020 16:06:20",,"Halsschmuck in 950/- Platin mit 1 Brillanten 0,31 ct. River/vvsi von Perfect Match. Der klassische Halsschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13186-366.jpg,False,,,,,,,,3,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,19,"River (E)",14,"vvsi-Sehr,sehr kleine Einschlüsse","0,3100",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13268,Forevermark,13186-366.jpg
13187,113182,FM/OE1-030,"Ohrschmuck in 950/- Platin mit 2 Brillanten 0,28 ct. TW/vvsi von Forevermark",6,Schmuck,37,Diamant,54,"Kopf- und Ohrschmuck",266,"Stecker klein",,,,,,,1,,,"1789,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"25.09.2020 16:07:20",,"Ohrschmuck in 950/- Platin mit 2 Brillanten 0,28 ct. TW/vvsi von Forevermark. Der klassische Ohrschmuck von Forevermark zieht mit seinem traumhaften Funkeln alle Blicke auf sich.",13187-791.jpg,False,,,,,,,,,,,,"Heinz Mayer OHG",,1,,,,,,,54,Diamant,15,Brillant,22,"Top Wesselton+(F)",14,"vvsi-Sehr,sehr kleine Einschlüsse","0,1400",16,950/ooo,30,Platin,,,"0,0000",8,"Webshop-Kategorie 1",13396,Forevermark,13187-791.jpg
13197,113192,021080658,"Damenring in 925/- Silber mit  Blautopas und Mondstein",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:25:18",,"Damenring in 925/- Silber mit Blautopas und Mondstein in Cabochon-Schliff von Quinn. ",13197-236.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,51,"Blautopas beh.",17,Cabouchon,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14024,Quinn,13197-236.JPG
13198,113193,0211486,"Damenring in 925/- Silber mit Brillant ",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"169,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"12.11.2020 11:27:37",,"Damenring in 925/- Silber mit 1 Brillanten 0,02 ct. von Quinn. Das Oberflächen-Design  in einem schönen Hammerschlag ",13198-237.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0200",15,925/ooo,39,Silber,,,,8,"Webshop-Kategorie 1",14028,Quinn,13198-237.JPG
13199,113194,021202633,"Damenring in 925/- Silber mit Amethyst",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:37:38",,"Damenring in 925/- Silber mit Amethyst in Cabochon-Schliff. Der schöne Ring aus der ""Colours"" Kollektion",13199-238.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,65,Mondstein,17,Cabouchon,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14032,Quinn,13199-238.JPG
13200,113195,021202650,"Damenring in 925/- Silber mit Mondstein grau",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"169,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:39:27",,"Damenring in 925/- Silber mit Mondstein grau. Der schöne Ring ist aus der ""Colors"" Kollektion. ",13200-239.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,65,Mondstein,17,Cabouchon,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14036,Quinn,13200-239.JPG
13201,113196,0212026582,"Damenring in 925/- in Silber mit Blautopas ""Londonblue""",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"329,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:41:01",,"Damenring in 925/- in Silber mit Blautopas ""Londonblue"" behandelt im Cabochon-Schliff. ",13201-241.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,51,"Blautopas beh.",17,Cabouchon,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14040,Quinn,13201-241.JPG
13202,113197,0213796,"Damenring in 925/- Silber mit Brillant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"179,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"12.11.2020 11:43:24",,"Damenring ""Tippy-Toe"" in 925/- Silber mit 1 Brillanten 0,03 ct. Wesselton von Quinn.",13202-242.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0300",15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14044,Quinn,13202-242.JPG
13203,113198,021393647,"Damenring in 925/- Silber mit Peridot und Brillant",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"229,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:46:11",,"Damenring ""Sweet End"" in 925/- Silber mit pique Peridot und 1 Brillanten 0,03 ct. Wesselton. ",13203-243.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0300",15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14048,Quinn,13203-243.JPG
13204,113199,0213936581,"Damenring in 925/- Silber mit Blautopas und Brillant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"229,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:48:48",,"Damenring ""Sweet End""  in 925/- Silber mit Blautopas behandelt  und Brillant 0,03 ct. Wesselton / pique",13204-244.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0300",15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14052,Quinn,13204-244.JPG
13205,113200,0213986,"Damenring in 925/- Silber mit Brillant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"119,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"Matt / Poliert",,"12.11.2020 11:52:07",,"Damenring in 925/- Silber mit Brillant 0,01 ct. Wesselton / pique mit gekratzter / polierter Oberfläche.",13205-245.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0100",15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14056,Quinn,13205-245.JPG
13206,113201,0214006582,"Damenring in 925/- Silber mit Blautotaps ""Londonblue""",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"169,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:53:47",,"Damenring in 925/- in Silber mit Blautopas ""Londonblue"" behandelt im Facettiert-Schliff. ",13206-246.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,51,"Blautopas beh.",30,"Oval facettiert",,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14060,Quinn,13206-246.JPG
13207,113202,0214316,"Damenring in 925/- Silber mit Brillant",6,Schmuck,37,Diamant,46,Handschmuck,119,Damenring,,,,,,,0,,,"159,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:55:02",,"Damenring ""Flame-Up"" in 925/- Silber mit Brillant 0,02ct.  Wesselton / pique. ",13207-247.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,1,,,,,,,54,Diamant,15,Brillant,23,Wesselton(H),9,"PI-deutliche Einschlüsse","0,0200",15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14064,Quinn,13207-247.JPG
13208,113203,0223377582,"Damenring in 925/- Silber mit Blautopas ""Londonblue""",6,Schmuck,38,Farbstein,46,Handschmuck,119,Damenring,,,,,,,0,,,"329,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:56:25",,"Damenring aus der Kollektion ""Colors"" in 925/- Silber mit behandeltem Blautopas ""Londonblue"". ",13208-248.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,51,"Blautopas beh.",30,"Oval facettiert",,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14068,Quinn,13208-248.JPG
13209,113204,024058958,"Anhänger in 925/- Silber mit Blautopas und Mondstein",6,Schmuck,38,Farbstein,45,Halsschmuck,69,"Anhänger Fantasie",,,,,,,0,,,"249,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Poliert,,"12.11.2020 11:57:38",,"Anhänger ""Candy_End"" in 925/- Silber mit Blautopas (behandelt)  und Mondstein.",13209-249.JPG,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,51,"Blautopas beh.",17,Cabouchon,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",14072,Quinn,13209-249.JPG
